TEXT,TWEET_CREATED,NAME,_UNIT_ID,RETWEET_COUNT,IS_REPLY,IS_RETWEET,FAVES,REPLIES
"@USAirways Waiting for my luggage on flight 1923. Is there a delay?",2023-11-17T11:09:00.000Z,MsAmanRm103,681463083,0,false,true,223,60
"@USAirways will you please update your website with the most current flight status? And update your customer service phone # on @google thx",2023-12-17T11:04:00.000Z,rkasold,681463084,0,false,true,175,126
"@USAirways Flight Booking Problems a flight using credit from a previously Cancelled Flightled flight. Can't get thru on the phone and can't book online. Help please.",2024-03-17T11:03:00.000Z,GainesJohnson,681463085,0,false,false,307,146
"@USAirways Absolutely!! The staff was amazing!!",2023-10-17T11:02:00.000Z,TreyWheelerCEO,681463086,0,false,true,357,201
"@USAirways you are horrendous.  Pull your shit together",2023-12-17T11:01:00.000Z,kpbball41,681463087,0,true,false,41,184
"@USAirways Haha - that will indeed be a great day!",2023-11-17T11:00:00.000Z,htmella,681463088,0,true,false,167,56
"@USAirways I want my money back. Now we're sitting on the runway. After a 2 hour delay, waiting for the baggage to begin loading.",2024-02-17T10:57:00.000Z,"simuLate Flightthis",681463089,0,false,false,349,236
"@USAirways how is your gate agent gonna tell me my flight is on time when its 5 minutes past departure time and the previous flights plane..",2023-11-17T10:56:00.000Z,HelloKansas,681463090,0,true,false,180,221
"@USAirways this is the aforementioned pilot. @AmericanAir sure you want to merge with these patron hitting hoodlums? http://t.co/C24cEfa9pl",2024-02-17T10:55:00.000Z,afioto,681463091,0,false,true,119,235
"@USAirways  my flight was #3729...but I left my phone on the plane or the shuttle :(",2023-10-17T10:55:00.000Z,DAngel082,681463092,0,true,false,94,9
"@USAirways thank you! I tried that and they said they didn't have it. Anywhere else to try?",2024-02-17T10:50:00.000Z,KristinKlutz,681463093,0,false,true,118,24
"@USAirways @AmericanAir  best u could do-I might get my refund within 2 billing cycles. Months of u guys asking for another chance. I'm done",2024-01-17T10:49:00.000Z,BlessedEpiphany,681463094,0,true,false,269,71
"@usairways and @AmericanAir  4 days of Cancelled Flightations, I have driven to 3 airports in 3 different states, spent more on gas than my flight.",2024-04-17T10:47:00.000Z,BlessedEpiphany,681463095,0,true,false,93,45
"@USAirways then why did my whole team be able to put there carry ons under the plane",2024-02-17T10:43:00.000Z,Jack_Kairys,681463096,0,true,false,155,36
"@USAirways customer service at its finest",2023-10-17T10:42:00.000Z,themadhacker13,681463097,0,true,false,380,131
"@USAirways No speciifc email. 1500 character limit for complaints. Is AA/US customer complaints adopting the twitter model?",2024-05-17T10:40:00.000Z,Dazoulai,681463098,0,true,false,373,227
"@USAirways please hold 3923! I can see it. Just can't get off my first plane quick enough",2024-03-17T10:36:00.000Z,zachupton,681463099,0,false,true,167,40
"@USAirways please hogs my next flight for me! I'm waiting on a bus to get me off one plane so I can run to the other. It leaves in two min!",2023-11-17T10:36:00.000Z,zachupton,681463100,0,true,false,226,120
"@USAirways Fabulous - thank you so much! Looking forward to taking to the skies with you! :)",2024-05-17T10:34:00.000Z,lauras_music,681463101,0,true,false,132,169
".@USAirways we r rebooked. got conflicting info abt baggage. Y no extra plane batteries on hand? Y no comped admirals club for 9 hr wait?",2023-10-17T10:34:00.000Z,ElaineLibrarian,681463102,0,true,false,330,117
"@USAirways Don't tell me that. Tell me what I can actually DO to reach someone. I don't mind being put on hold but it won't even do THAT.",2024-03-17T10:33:00.000Z,tamajared,681463103,0,true,false,319,165
"@USAirways No I missed the funeral so I had to take a train back to Newark",2024-02-17T10:30:00.000Z,erickofiejones,681463104,0,true,false,386,117
"@USAirways what is the baggage allowance on flights from Glasgow to the US?  Thanks",2023-12-17T10:28:00.000Z,ewenmilligan,681463105,0,false,false,214,155
"@USAirways @AmericanAir what a joke of a company today reminded me why I never book with you",2024-01-17T10:23:00.000Z,_JoeChuck,681463106,0,true,false,293,30
"@USAirways ��� I had exceptional service on flight #403 from IND to PHX!!",2024-02-17T10:22:00.000Z,TreyWheelerCEO,681463107,0,true,false,283,29
"@USAirways it's be nice to take a flight and have some level of consistency / service from the flight attendants. Quality control???",2024-05-17T10:14:00.000Z,sampleonephl,681463108,0,false,true,208,207
"@USAirways Travelling from pwm to atl on Sunday That flight got Cancelled Flightled and my new flight is Cancelled Flightled and got disconnected when reFlight Booking Problems",2024-03-17T10:09:00.000Z,cnichols9,681463109,0,false,false,191,62
"@USAirways I believe you. But in all seriousness, what's an acceptable time I should have this expense on my name that wasn't my fault....",2023-12-17T10:08:00.000Z,jameypricephoto,681463110,0,true,false,317,106
"@USAirways cust serv reps who are unable to change reservations in your system Check in unaware of Cancelled Flights that I got word on night before",2023-11-17T10:01:00.000Z,ALHphoto,681463111,0,true,false,257,157
"@USAirways is there any way that you could hold flight 628 in CLT my husband is stuck in the security check line. flight scheduled for 1PM",2024-04-17T10:00:00.000Z,JKrace45,681463112,0,true,false,143,119
"@USAirways issues are not with people who r nice or storm emails with wrong phone numbers auto rebooked flights to non connecting cities",2024-01-17T09:58:00.000Z,ALHphoto,681463113,0,false,true,177,130
"@USAirways missing my reservations due to a Cancelled Flightled flight. Make it right by giving me first class tomorrow. Make your customers happy.",2024-04-17T09:51:00.000Z,Kyle_Clarke528,681463114,0,true,false,319,92
"@USAirways it's not a consolation because my bags are somewhere else, which is a real impediment to me going on a different vacation",2024-05-17T09:50:00.000Z,itsjustdoc,681463115,0,true,false,125,207
"@USAirways any tips on getting a hotel that your airline won't get for any of us even though we were told that we'd make our flight?",2023-10-17T09:46:00.000Z,Champa24,681463116,0,false,true,361,97
"@USAirways I left my son's Duke hat on flight #1761 last night. It says ""Mason"" on the back. Any way of locating it? Thanks in advance!",2023-11-17T09:38:00.000Z,KristinKlutz,681463117,0,false,true,75,13
"@USAirways will my known traveler no. transfer over from @AmericanAir ? when I check in at t-24 as an AA elite I can get choice seats?",2023-10-17T09:37:00.000Z,bradleycfox,681463118,0,true,false,51,107
"@USAirways I booked a flight yesterday but didnt receive an email confirmation and I my dividends number isn't registering. Please help.",2024-06-17T09:33:00.000Z,TaiScott11,681463119,0,true,false,308,158
"@usairways #crew keeping safety top of mind in CLT. http://t.co/a0YoSJHZMc",2023-12-17T09:29:00.000Z,mnardini1,681463120,0,true,false,90,184
"@USAirways &amp; there are seats together, they just have fees. Seems if I'm taking a 5am flight the least you can do is wave the $10.",2023-11-17T09:25:00.000Z,cristalyze,681463121,0,false,true,382,191
"@USAirways Im researching a flight &amp; noticed a small issue w/class of service between your site &amp; other sites. Could Reservations help me?",2024-02-17T09:25:00.000Z,lauras_music,681463122,0,true,false,343,58
"@USAirways I need someone from management to contact me I was flying to a funeral won't make it now to add to my pain they want me 2 pay",2023-10-17T09:22:00.000Z,erickofiejones,681463123,0,true,false,44,61
"@USAirways Just contaced EYEWITNESS NEWS about the ripoff the Cancelled Flighted now they want me to pay",2023-11-17T09:20:00.000Z,erickofiejones,681463124,0,false,true,142,98
"@USAirways How can I change without penalty and not have to call customer service",2023-11-17T09:19:00.000Z,portugrad,681463125,0,false,true,9,146
"@USAirways when I call it says y'all are too busy and to call back Late Flightr.  this is terrible customer service.  what will you do about it?",2023-12-17T09:18:00.000Z,Jamayka,681463126,0,false,false,6,119
"@USAirways They charged me for a flight they Cancelled Flightled, unbelievable and unheard of",2023-12-17T09:18:00.000Z,erickofiejones,681463127,0,true,false,290,1
"@USAirways I was completely ripped of by US Airways today never fly this airline  I am contacting my local news",2024-04-17T09:17:00.000Z,erickofiejones,681463128,0,true,false,211,124
"@USAirways I can't believe that you would refer me to a number no one seems to be getting through. Really? I need help ASAP!",2023-10-17T09:17:00.000Z,portugrad,681463129,0,false,true,26,82
"@USAirways hundreds of people in line and less than half the desks being manned at CLT. Help?",2024-04-17T09:17:00.000Z,indystevens,681463130,0,true,false,234,239
"@USAirways Why is there no contact email for customer complaints?",2024-05-17T09:16:00.000Z,Dazoulai,681463131,0,false,false,61,20
"@USAirways Now I am probably going to miss my connection in Charlotte, so I will have to drive home for the funeral.",2024-06-17T09:13:00.000Z,"simuLate Flightthis",681463132,0,true,false,373,131
"@USAirways Flight 2069 from JFK to Charlotte, then 3750 from Charlotte to Birmingham. 2 previous flights to HSV were Cancelled Flightled.",2024-05-17T09:13:00.000Z,"simuLate Flightthis",681463133,0,false,true,318,160
"@USAirways still crickets from customer service.",2024-03-17T09:10:00.000Z,ceowens5,681463134,0,true,false,112,93
"@USAirways flight #3900 fro ORF to PHL.",2024-04-17T09:08:00.000Z,JasonPlizga,681463135,0,false,false,342,109
"@USAirways  $2That is not an excuse to have such a poor website Flight Booking Problems options! My yearly vacation is about to fall through, ubetter do smth!",2023-10-17T09:08:00.000Z,AndreybohdanY,681463136,0,false,true,320,123
"@USAirways The phone line disconnects. How can I be in the queue to be answered when the phone line simply disconnects when I call?",2024-03-17T09:08:00.000Z,tamajared,681463137,0,false,true,395,165
"@USAirways want to bump up my seet to first class for two Cancelled Flightlations in 24hrs?? what a joke",2024-01-17T09:05:00.000Z,Kyle_Clarke528,681463138,0,true,false,370,218
"@USAirways  to arrive the plane I'm sitting on needs to take off...wish someone would tell us what the holdup is",2024-02-17T09:02:00.000Z,DAngel082,681463139,0,true,false,199,239
"@USAirways This is dating back to Nov. I have been sent back and forth between you and @eDreams_en. It's a disgrace.",2024-03-17T09:00:00.000Z,TullamoreEims,681463140,0,true,false,272,29
"@USAirways will do. Hoping for a voucher for a future flight #Optimistic",2024-04-17T09:00:00.000Z,ShiningLghtPE,681463141,0,true,false,35,104
"@USAirways I didn't even leave the airport and you sent 2 of my bags to Philadelphia!",2024-05-17T08:58:00.000Z,itsjustdoc,681463142,0,true,false,174,21
"@USAirways Thanks for the info but have been trying for over 24hrs and no luck. Flight dep. Today. Need 2 change 2 tomorrow or Thursday",2024-02-17T08:58:00.000Z,portugrad,681463143,0,false,true,315,36
"@USAirways tried twice today on hold for 30 min each time. i have things to do so can't live on hold dealing w/ your customer serv failures",2024-06-17T08:57:00.000Z,Jamayka,681463144,0,false,false,9,167
"@USAirways no warm weather hubs means no Mexico for us.  And I can't go anywhere else since you lost my bags. I hope you attempt to rectify",2023-10-17T08:56:00.000Z,itsjustdoc,681463145,0,true,false,191,239
"@USAirways No kidding. Oy.",2024-04-17T08:56:00.000Z,LucyALloyd,681463146,0,true,false,319,120
"@USAirways thanks",2024-04-17T08:56:00.000Z,imayfan,681463147,0,false,true,295,34
"@USAirways thank you for blowing my vacation. Couldn't get me anywhere today to make my reservation and also lost 2 bags of mine!",2023-12-17T08:55:00.000Z,itsjustdoc,681463148,0,true,false,221,233
"@USAirways been trying to talk with a dividend miles rep for 2 days now. I have been holding for over 2 hours each day. What are my options?",2024-03-17T08:54:00.000Z,AlexRolek,681463149,0,false,true,6,66
"@USAirways and it still says it's on time on your website btw",2024-02-17T08:54:00.000Z,laura_crom,681463150,0,false,false,336,85
"@USAirways your customer service is horrible",2024-05-17T08:53:00.000Z,TheTaxDiva,681463151,0,false,true,53,224
"@USAirways I expect something more than telling me to see an agent to rebook my flight...",2024-02-17T08:53:00.000Z,TheTaxDiva,681463152,0,true,false,357,54
"@USAirways you have the ability to switch my flight to @AmericanAir but you cannot tell me where my bags are.",2023-10-17T08:52:00.000Z,TheTaxDiva,681463153,0,false,true,7,54
"@USAirways I did and it's been a disaster. You had me sitting on the runway only to bring the plane back to the gate smh",2024-01-17T08:52:00.000Z,TheTaxDiva,681463154,0,false,false,100,189
"@USAirways no we haven't because we've been in the same line at the service desk for an 1hr and 1/2 now in the same spot.",2023-12-17T08:51:00.000Z,Champa24,681463155,0,true,false,199,16
"@USAirways on your website and on your boards at Logan it said it was on time, so we went through security and got to the gate (2)",2023-11-17T08:51:00.000Z,laura_crom,681463156,0,false,false,28,84
"@USAirways I got up at 2 am for a 5 am flight from bos to Charlotte which I found was Cancelled Flightled once I got to the gate (1)",2024-05-17T08:49:00.000Z,laura_crom,681463157,0,false,true,287,26
"@USAirways please give Tara G a pat on the back and praise.  She was very very helpful.  She is at PHL member lounge",2023-10-17T08:49:00.000Z,northerninsgr,681463158,0,true,false,168,213
"@USAirways  thanks I hope I get to my destination",2024-01-17T08:47:00.000Z,DAngel082,681463159,0,true,false,257,172
"@USAirways  well its 11:45am and just got an email that my 11am flight is delayed-thats not right",2023-12-17T08:45:00.000Z,DAngel082,681463160,0,true,false,340,218
"@USAirways How soon is possible? I boarded the plane the 1st time at 6:30 am and it is now after 11:30 am and I'm still where I started.",2023-12-17T08:44:00.000Z,JasonPlizga,681463161,0,true,false,242,0
"@USAirways your chairmans phone is down. what other number can i use?",2024-05-17T08:43:00.000Z,crshipferling,681463162,0,true,false,17,105
"@USAirways @AmericanAir you make Spirit look like the gem of air travel. You haven't handle this winter storm very well...",2023-10-17T08:41:00.000Z,TheTaxDiva,681463163,0,true,false,172,49
"@USAirways thanks for the reply, hoping everything is cleared up in Charlotte by Monday",2024-03-17T08:40:00.000Z,Forsyth_Factor,681463164,0,false,false,368,153
"@USAirways it takes a month?",2024-02-17T08:40:00.000Z,jameypricephoto,681463165,0,false,false,225,9
"Yes, I filed a report in Atlanta. My bags are in Charlotte, NC. 24 hours Late Flightr and still can't find my luggage ... @USAirways",2023-11-17T08:40:00.000Z,juliadavis,681463166,0,false,true,285,171
"@USAirways it was supposed to be a carry on and in Pittsburgh  coming to Boston it was a carry on",2023-10-17T08:39:00.000Z,Jack_Kairys,681463167,0,true,false,57,195
"@USAirways You need to contact me ASAP. #Furious",2024-01-17T08:39:00.000Z,TullamoreEims,681463168,0,true,false,256,124
"@USAirways can't even get on hold to wait to speak to someone-awesome",2024-06-17T08:35:00.000Z,DAngel082,681463169,0,true,false,330,188
"@USAirways Almost 4 hours and coin now. Understand higher call volume, but this is unacceptable.",2024-04-17T08:28:00.000Z,CharNewsJunkie,681463170,0,true,false,258,173
". @USAirways It's been Cancelled Flighted. Your SM response is slow.",2024-04-17T08:27:00.000Z,LucyALloyd,681463171,0,true,false,178,65
"@USAirways I�۪ve had my flight Cancelled Flightled twice now, and after 5 minutes of automated questions, the phone just goes to a busy signal. Help?",2024-01-17T08:26:00.000Z,DaFuente,681463172,0,false,true,33,100
"@USAirways great job today In ruining 45 people's vacation. Thanks to your incompetent pilot and staff we have all now missed our flights",2024-03-17T08:15:00.000Z,Champa24,681463173,0,false,false,271,230
"@USAirways your service has been awful in Boston and I had to pay 25 extra dollars than I was supposed too I am very dissatisfied #mad",2023-11-17T08:11:00.000Z,Jack_Kairys,681463174,0,true,false,293,87
"@USAirways we are on the 2pm flight FLL to PHL and then connection to MAN. However, with the delays we might miss it. Can we go earlier?",2024-05-17T07:50:00.000Z,sankeshw,681463175,0,false,false,166,42
"@USAirways I have been on hold with your Gold reservations line for OVER 3 HOURS now. Flight Cancelled Flightled. Trying to rebook.",2024-04-17T07:40:00.000Z,CharNewsJunkie,681463176,0,true,false,277,215
".@USAirways we have no choice but to pay another $50 to go to the airport in the hopes that we will be treated better by a rep.",2024-04-17T06:52:00.000Z,MarkKersten,681463177,0,false,true,65,36
"@USAirways reservations had me on hold for 2 hours only to hang up...smh _���",2023-12-17T05:38:00.000Z,DonnyYardas,681463178,0,true,false,328,64
"@USAirways @AmericanAir How r u supposed to change flights when u can't get thru to reservations? #OneHourOnHold",2024-06-17T05:04:00.000Z,sevnthstar,681463179,0,true,false,204,23
"@USAirways how's us 1797 looking today?",2023-11-17T03:14:00.000Z,ashenfaced,681463180,0,true,false,391,128
"@AmericanAir why would I even consider continuing your point program when I received no perks or continued bad customer service? #senseless",2023-10-24T11:44:00.000Z,SweeLoTmac,681463181,0,true,false,314,197
"@AmericanAir we've already made other arrangements ourselves.",2023-11-24T11:43:00.000Z,LancasterPattie,681463182,0,true,false,302,92
"@AmericanAir thanks for getting back to me. But I will find other airlines in the future.",2024-03-24T11:43:00.000Z,ELLLORRAC,681463183,0,true,false,113,143
"@AmericanAir why would I pay $200 to reactivate my points that are only useful for certain flights that aren't even worth $200?",2024-06-24T11:43:00.000Z,SweeLoTmac,681463184,0,true,false,351,32
"@AmericanAir stranded for 24 hours in MIA, Patrick casimir has been the ONLY AA staff to apologize for the great inconvenience #unreal",2023-10-24T11:41:00.000Z,LauraMolito,681463185,0,true,false,77,10
"@AmericanAir no thanks.  As I said, being denied miles that expired one week ago was the last drop for me; plan to avoid AA as possible.",2024-02-24T11:40:00.000Z,barbararwill,681463186,0,false,false,267,222
"@AmericanAir sorry so Late Flight, responded to your DM.",2024-03-24T11:40:00.000Z,Bossman1908,681463187,0,true,false,76,0
"@AmericanAir Believe me, I understand. Flight #2955. Was originally booked for Sunday. Flight was Cancelled Flighted and rescheduled for today.",2023-11-24T11:40:00.000Z,bharris77,681463188,0,true,false,243,105
"@AmericanAir aa employees were rude and unwilling to help. 10,000 miles is a rotten cherry on top of a dog shit Sunday. #nocareforcustomers",2024-02-24T11:38:00.000Z,TheTPVshow,681463189,0,false,true,213,190
"@AmericanAir Mold on my flight?!? US3825 #filthyplane #hopeidonotgetsick http://t.co/zIK2UoXGnW",2024-03-24T11:38:00.000Z,banderson_1978,681463190,0,false,true,92,177
"@AmericanAir 767 seconds from touchdown at Madrid airport in April 2013 #AvGeek http://t.co/1yWXRfn0Gr",2024-04-24T11:37:00.000Z,gjeaviation,681463191,0,true,false,30,79
"@AmericanAir I slept in the miami airport due to mechanical issues and was given 10,000 bonus miles to try and make it right. #slapintheface",2024-01-24T11:37:00.000Z,TheTPVshow,681463192,0,true,false,110,185
"@AmericanAir is the new 9:45 time confirmed or it may get Cancelled Flightled? Traveling with kids, need to be certain. Thx",2023-10-24T11:37:00.000Z,sammy575,681463193,0,true,false,135,16
"@AmericanAir 1hr 46 min. Cost of flight change $788. Was $188 2hrs ago b/f drop call. Cancelled Flighted flight. Asked 4 refund.",2024-06-24T11:36:00.000Z,HollyKinnamon,681463194,0,false,true,80,73
"@AmericanAir it's not just frustrating--it was PAID for! how do we get a refund?",2024-03-24T11:36:00.000Z,CathiKingWarren,681463195,0,true,false,258,237
"@AmericanAir DM the locator code, thanks.",2024-01-24T11:32:00.000Z,penyu1818,681463196,0,true,false,260,152
"@AmericanAir thank you!",2024-06-24T11:32:00.000Z,jamucsb,681463197,0,true,false,183,178
"@AmericanAir I sure hope you all can fix @USAirways. Good luck, their service sucks. #nexttimeiwillflysouthwest",2024-02-24T11:32:00.000Z,TheOnlyJasonS,681463199,1,true,false,176,202
"@americanair thanks for no fresh food on my cross country flight and for making my connection so close No time to eat. TPA-DFW-LAX",2024-05-24T11:31:00.000Z,drhavoc,681463200,0,true,false,249,95
"@AmericanAir my flight got Cancelled Flightled from GRK to DFW, then to LEX for tomorrow and I need it rebooked.",2023-11-24T11:31:00.000Z,Chandrafaythe,681463201,0,true,false,386,189
"@AmericanAir Do you have any sort of live chat feature? We're in the UK right now and that call would cost us alot. :(",2024-01-24T11:29:00.000Z,AesaGaming,681463202,0,true,false,251,111
"@AmericanAir your planes made me miss 2 connections in 2 days. Thanks for nothing",2024-01-24T11:29:00.000Z,ImBillNichols,681463203,0,true,false,227,237
"@AmericanAir I purchased Main Cabin XT for f-1571AUS. Flight was Cancelled Flightled and I was rescheduled on 1600 with regular seats. Credit?",2023-11-24T11:26:00.000Z,coquichick,681463204,0,false,false,29,64
".@AmericanAir just disappointed with the Flight Booking Problems process and add�۪l fees to sit together on a more crowded flight. Not impressed so far :-/.",2024-06-24T11:24:00.000Z,trentgillaspie,681463206,0,true,false,57,159
"@AmericanAir thanks",2024-04-24T11:20:00.000Z,JohnMHaaland,681463207,0,false,true,306,149
"@AmericanAir thx for responding. I cant watch 2 mins of this film w/out it cutting in and out 4 prolonged prds of time. beyond frustrating",2024-01-24T11:19:00.000Z,PBSamson,681463209,0,true,false,89,125
"@AmericanAir I did",2024-06-24T11:19:00.000Z,FinEdChat,681463211,0,true,false,50,189
".@AmericanAir can you connect me to a person without having to wait 2+ hours on hold? I still haven't been able to resolve the problem.",2024-04-24T11:17:00.000Z,skgiffard,681463213,0,true,false,206,175
"@AmericanAir r u serious?? 304min #delay with #AmericanAirlines #AA2444 #ohio - #dallas missed my connecting flight http://t.co/DNMsblzumr",2023-10-24T11:17:00.000Z,JoBarredaV,681463215,1,false,true,40,115
"@AmericanAir You are jumping the gun and Cancelled Flighting flights that could've made it before the snow. Now, more Cancelled Flightlations. It's ridiculous.",2023-11-24T11:15:00.000Z,LancasterPattie,681463217,0,false,true,142,69
"@AmericanAir I might look into that. My wife travels much more than I do. Could we both use the membership?",2023-11-24T11:12:00.000Z,dcathomedad,681463219,0,true,false,267,76
"@AmericanAir Thank you, you too!",2024-06-24T11:12:00.000Z,pokecrastinator,681463222,0,true,false,98,109
"@AmericanAir What happens when you combine Top Chef &amp; the beauty of San Miguel de Allende. My Late Flightst food blog.  http://t.co/7t1rDRCRe6",2023-12-24T11:12:00.000Z,Qwhocooks,681463223,0,true,false,368,200
"@AmericanAir Great, thanks. Followed.",2024-05-24T11:10:00.000Z,COVRTER,681463224,0,true,false,397,146
"@AmericanAir This is exactly why ill be flying AA from @Dulles_Airport to Dallas! Only airline I trust!",2024-05-24T11:08:00.000Z,Mtts28,681463225,0,true,false,34,88
"@AmericanAir This doesn't address my issue. I am on hold for 30 min to speak with an agent.",2023-10-24T11:06:00.000Z,law_econ,681463226,0,true,false,232,4
"@AmericanAir got another flight. Thanks you",2024-02-24T11:06:00.000Z,SusieBarre,681463227,0,false,false,61,143
"@AmericanAir u r horrible.went online to Cancelled Flight flight-no button-4that.Called CS &amp;wait time 40 mins&amp;put in my #.800#called&amp;it hungupNOHELP",2024-06-24T11:06:00.000Z,chrissieward71,681463228,0,true,false,319,9
"@AmericanAir submitted a case to AA customer relations two weeks ago, no word ever since! whats the point of even having CR?",2023-12-24T11:06:00.000Z,denismishin,681463229,0,true,false,357,18
"@AmericanAir if by near the gate you mean sitting on the plane for almost 2 hours, then yeah.",2024-05-24T11:05:00.000Z,djjohnpayne,681463230,0,false,false,359,206
"@AmericanAir I don't think you should help him at all based on his behavior. The voucher and cot seem like enough lol _���",2024-05-24T11:04:00.000Z,ThisIsKari,681463231,0,false,true,205,18
"@AmericanAir still waiting for a flight... I should get my money back",2024-02-24T11:04:00.000Z,ELLLORRAC,681463232,0,true,false,123,22
"@AmericanAir I Cancelled Flighted my flight. I really don�۪t need this much trouble.",2023-11-24T11:01:00.000Z,jkordyback,681463233,0,true,false,21,38
"���@AmericanAir: @Andrew_Wasila We're sorry you were uncomfortable, Andrew. What can we do for you?�۝ SMA",2024-01-24T11:01:00.000Z,Andrew_Wasila,681463234,0,false,true,7,122
"@AmericanAir Hi, can you please ticket my award ticket? The status is ""On Request"" now. Thanks.",2024-02-24T11:01:00.000Z,penyu1818,681463236,0,true,false,318,96
"@AmericanAir got back eventually! Was a rollercoaster. Once I got to the airport &amp; got to speak to someone things got fixed very quick.",2023-12-24T10:59:00.000Z,rakugojon,681463239,0,true,false,327,180
"@AmericanAir that's 16+ extra hours of travel time. Missed vacation time and now you guys are messing with my professional life.",2024-01-24T10:59:00.000Z,aaronmsantos,681463241,0,false,true,315,165
"@AmericanAir Checked in on app since yesterday. Confirmed upgrade &amp; carry on, got to counter &amp; manager upgraded somebody else on my seat!",2024-02-24T10:59:00.000Z,lilirr,681463243,0,true,false,90,43
"@AmericanAir Trying desperately to get my boyfriend booked on the same US Airways flight as myself for the same price. Can you help?",2023-10-24T10:58:00.000Z,AesaGaming,681463245,0,true,false,141,68
"@AmericanAir yes yes yes,so glad to be headed home!",2024-06-24T10:57:00.000Z,TheVirtualJosh,681463247,0,true,false,85,61
"@AmericanAir don't worry. I'll be sending a letter with what I expect from you for compensation. I fly twice a week w/you guys...for now",2024-06-24T10:55:00.000Z,ferraro__rocher,681463249,0,false,false,72,169
"@AmericanAir thanks!!",2024-06-24T10:55:00.000Z,MeeestarCoke,681463251,0,true,false,175,173
"@AmericanAir thanks keep me updated just hope I make either of my connections to Killeen Tx",2023-12-24T10:54:00.000Z,THE_amandajean,681463253,0,true,false,350,190
"@AmericanAir I have been on hold w/customer service line for 68 minutes.  This after I was on phone with an agent for 35 min b/f call droped",2024-04-24T10:53:00.000Z,HollyKinnamon,681463255,0,true,false,201,56
"@AmericanAir I tried to book a rwrd and was told I couldnt. Bought tix on USAir (now AA-no choice) didn't bother to + AAdv# with this svc...",2024-04-24T10:52:00.000Z,barbararwill,681463257,0,true,false,74,179
"@AmericanAir did you know that suicide is the second leading cause of death among teens 10-24?",2023-11-24T10:45:00.000Z,idk_but_youtube,681463260,0,true,false,400,130
"@AmericanAir narrowly made standby...lots of snags this trip!",2024-04-24T10:42:00.000Z,alicizzle,681463262,0,true,false,78,26
"@AmericanAir @pbpinftworth iPhone 6 64GB (not 6 plus)",2024-01-24T10:41:00.000Z,pbpinftworth,681463264,0,false,true,315,96
"@AmericanAir i ordered it as i always do. But on a 9hour flight delayed for 4 hours, it was worse than ever before when you forgot my meal.",2024-03-24T10:37:00.000Z,JesicaLSantos,681463266,0,true,false,220,125
"@AmericanAir thanks so much!",2024-01-24T10:36:00.000Z,mpresdenver,681463268,0,true,false,291,135
"@AmericanAir @RobertDwyer AA doesnt charge any fees to change award tickets as long as the origin, destination &amp; award type remains the same",2024-04-24T10:33:00.000Z,saianel,681463271,0,false,true,84,168
"@AmericanAir I need a flight out tonight. Isn't there anything else?",2023-10-24T10:33:00.000Z,SusieBarre,681463273,0,false,false,53,175
"@AmericanAir thank you for the confirmation.",2024-03-24T10:33:00.000Z,oobunillaoo,681463276,0,true,false,202,76
"@AmericanAir spent $8 for the choppiest feed of ""Whiplash"" ever. #americanairlinesfail #iwantmymoneyback",2023-10-24T10:32:00.000Z,PBSamson,681463278,0,true,false,225,11
"@AmericanAir OK I will call them likely tmrw UK time to question the process getting the change charge reversed due to a bereavement",2024-06-24T10:31:00.000Z,waynebevan,681463280,0,true,false,263,83
"@AmericanAir - Please find my bag!! In Singapore for three days already without my bag. Last known destination LAX Tag: 580815 Please help.",2024-06-24T10:28:00.000Z,brownsrock,681463282,0,true,false,61,85
"@AmericanAir ���Inconvenient�۝ is such a convenient word.",2023-11-24T10:27:00.000Z,jkordyback,681463285,0,false,true,161,235
"@AmericanAir $2 Your response could have made all the difference. It could have made the situation better. NO TRUST...GET LOST like my bag.",2024-02-24T10:24:00.000Z,jacquelinewins6,681463287,0,true,false,171,51
"@AmericanAir delayed on the way to Puerto Rico and delayed on the way back to New York, this is disgraceful",2023-11-24T10:24:00.000Z,aaronmsantos,681463289,0,true,false,380,217
"@AmericanAir That's ok...You may keep my $25 and lose my bag with no info, but you no longer have my trust. Bad way to handle this.",2024-05-24T10:22:00.000Z,jacquelinewins6,681463291,0,false,true,322,216
"@AmericanAir come on I just want to go home I can't miss another day of work #stuckinmemphis #texasisclosed",2023-10-24T10:22:00.000Z,THE_amandajean,681463293,0,true,false,303,227
"@AmericanAir Here is the photo ;) http://t.co/VMqUURZUpW",2024-06-24T10:20:00.000Z,IoanGil,681463296,0,false,true,182,106
"@AmericanAir you guys are killing me. http://t.co/22iPGeIcSm",2024-02-24T10:19:00.000Z,djjohnpayne,681463298,0,false,false,296,118
"@AmericanAir Aww cool! It's nice to know they are still up above my head then. One of my faves.",2023-10-24T10:11:00.000Z,pokecrastinator,681463300,0,false,true,345,237
"@AmericanAir what's the status of flight 1357 out of sju?",2024-01-24T10:10:00.000Z,sammy575,681463302,0,true,false,213,94
"@AmericanAir Would love to DM you, but my Twitter app says you're not following me and I can't.",2024-02-24T10:09:00.000Z,mmanny,681463305,0,true,false,172,50
"@AmericanAir Its not that I wasn't offered ""perks"" by @USAirways.  I ASKED and was told, ""NO."" #thenewamerican",2024-01-24T10:09:00.000Z,BartonDVM,681463307,0,true,false,4,164
